ID,Age,Marital_Status,Education,Income,MntFruits,MntMeatProducts,MntSweetProducts,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Country
9220,51,Single,Graduation,91700,172,961,115,8,5,3,Spain
7734,29,Absurd,Graduation,79244,102,125,61,4,7,1,AUS
10446,65,Married,PhD,82017,23,446,23,5,7,2,Canada
5524,65,Single,Graduation,58138,88,546,88,8,4,7,US
3830,69,Married,Master,59354,21,78,13,4,7,3,Canada
5186,67,Married,PhD,58482,7,115,7,7,9,6,Canada
8514,46,Together,Graduation,29478,0,7,1,1,3,6,Spain
7165,50,Together,Graduation,64474,35,172,86,8,10,5,Spain
10236,47,Single,Master,31160,3,25,1,2,3,8,SA
2392,50,Married,Graduation,40321,4,21,0,3,3,7,Spain
1920,50,Married,Graduation,40321,4,21,0,3,3,7,Spain
3673,51,Single,Graduation,55239,17,238,24,7,11,5,SA
1453,79,Widow,PhD,57513,40,183,20,9,13,6,Spain
4518,43,Together,Graduation,85693,172,183,132,9,11,5,Canada
8969,45,Married,Graduation,71855,31,422,112,5,11,3,SA
387,46,Married,Basic,7500,16,11,1,2,3,8,US
1079,51,Married,PhD,71969,0,76,0,3,9,8,India
164,45,Married,PhD,28973,0,46,2,5,5,8,Spain
3434,71,Single,Graduation,80872,72,567,12,4,10,1,Spain
5721,66,Married,PhD,84117,76,749,45,7,6,2,Canada
8418,64,Single,Basic,38741,10,17,6,2,3,7,Germany
5300,49,Married,Master,38961,7,19,1,2,2,7,Spain
10424,54,Single,Graduation,75922,138,553,23,4,9,1,SA
11171,57,Married,Master,56962,3,77,3,6,5,7,AUS
1600,57,Married,Master,56962,3,77,3,6,5,7,SA
7851,73,Widow,Graduation,70165,0,253,191,3,11,1,Spain
10701,49,Married,Graduation,65308,0,264,80,7,12,4,US
891,71,Together,Master,29298,0,2,0,1,2,5,Spain
6912,55,Married,PhD,63246,30,91,22,6,12,4,Spain
5967,70,Together,Graduation,33402,2,19,5,2,3,8,Germany
2109,32,Single,Graduation,96843,71,951,17,6,10,2,Spain
6292,36,Married,PhD,82333,0,359,89,4,10,2,Germany
8537,73,Widow,Graduation,72643,80,553,94,3,7,2,Spain
9576,40,Together,PhD,32313,4,56,4,4,4,9,Spain
5935,66,Single,Master,55284,7,140,7,7,8,5,India
10264,43,Divorced,Graduation,15287,2,8,3,1,2,7,SA
234,43,Divorced,Graduation,15287,2,8,3,1,2,7,Spain
3202,35,Married,PhD,51563,0,48,0,4,10,8,SA
1103,46,Married,Master,81929,55,278,0,4,10,6,AUS
610,69,Together,PhD,53593,4,78,0,7,6,8,AUS
4480,49,Married,Master,60432,3,15,3,7,5,6,SA
10660,65,Married,Master,66726,7,35,0,8,4,7,Spain
9353,63,Single,Graduation,62450,47,267,66,5,4,3,India
4120,47,Single,Basic,49514,39,78,13,6,4,7,India
2836,50,Married,PhD,43269,1,7,0,1,2,8,Germany
9579,63,Married,PhD,33762,1,34,0,2,2,8,Canada
5841,56,Together,Graduation,60894,7,155,0,10,8,7,Spain
3174,63,Together,Graduation,87771,38,287,57,5,4,6,Spain
5536,63,Together,Graduation,87771,38,287,57,5,4,6,Canada
2061,67,Married,Graduation,50737,0,11,0,2,4,6,Spain
8477,66,Divorced,Graduation,26150,1,13,5,1,3,7,Spain
640,71,Married,Graduation,57304,80,329,17,7,10,5,Spain
3828,71,Married,Graduation,71107,10,217,174,7,13,4,Spain
4093,47,Together,Master,53253,9,57,9,4,5,5,Canada
8624,64,Married,Graduation,81320,33,493,103,4,10,2,SA
2802,30,Married,Basic,87000,25,607,17,4,7,2,AUS
368,48,Married,Graduation,40049,65,52,44,3,6,5,India
3599,52,Married,Graduation,63684,80,428,93,8,8,5,Spain
3389,52,Married,Graduation,69016,53,363,107,8,13,5,Spain
10710,43,Married,Graduation,7500,2,3,0,1,2,8,Spain
7118,65,Married,Graduation,73803,80,363,26,9,6,6,Canada
4937,49,Married,Basic,46094,2,20,2,1,3,7,Spain
1127,49,Married,PhD,85844,19,843,95,6,7,2,Spain
833,67,Married,Master,38452,0,14,0,3,3,7,Spain
3565,67,Married,Master,38452,0,14,0,3,3,7,Spain
6086,67,Married,Graduation,80395,25,706,76,6,12,2,AUS
1763,34,Together,Graduation,87679,172,815,148,7,10,4,Canada
4697,73,Divorced,Master,35416,3,81,3,7,5,8,SA
182,76,Together,PhD,44124,0,55,6,6,5,8,Spain
1165,64,Single,PhD,50729,13,143,4,6,7,6,SA
5386,69,Together,Graduation,94384,24,790,45,5,5,2,SA
6024,69,Together,Graduation,94384,24,790,45,5,5,2,Spain
2678,32,Single,Graduation,34412,12,50,36,5,3,9,AUS
5790,37,Married,Graduation,31158,6,16,0,2,3,8,Spain
236,71,Married,Graduation,34838,23,29,14,2,4,6,Canada
6001,43,Married,Graduation,56775,35,160,35,5,10,5,Spain
6250,73,Widow,PhD,54356,15,30,0,11,8,8,Spain
1168,44,Married,PhD,72159,53,899,40,4,10,2,Spain
10749,31,Single,Graduation,8028,18,66,12,0,0,19,Spain
2926,70,Together,Master,55951,0,80,13,3,11,8,SA
716,73,Together,PhD,67911,0,356,28,6,11,3,Spain
6544,73,Together,PhD,67911,0,356,28,6,11,3,Germany
4298,49,Together,PhD,20427,0,4,0,1,2,8,Spain
5823,52,Single,PhD,32303,0,2,0,1,4,5,India
8375,54,Married,PhD,55954,0,28,0,8,6,7,AUS
5723,46,Together,PhD,49187,1,31,1,1,5,2,Spain
5763,50,Together,Master,49854,17,171,0,6,5,6,Canada
8727,44,Divorced,Graduation,63693,43,337,87,11,9,6,SA
3056,44,Divorced,Graduation,63693,43,337,87,11,9,6,SA
8442,37,Married,Master,19510,0,7,4,1,3,7,Canada
3712,63,Divorced,Graduation,52332,5,33,0,3,6,4,India
10722,49,Together,Graduation,55593,8,124,4,6,3,6,India
2406,73,Together,Graduation,54591,4,94,9,6,8,5,AUS
7313,73,Widow,Basic,74859,73,614,102,6,11,3,Canada
2656,51,Divorced,Graduation,40851,1,7,4,1,2,7,Canada
1993,73,Married,PhD,58607,0,86,0,2,9,8,US
4136,30,Single,Basic,7500,17,18,26,3,2,9,Spain
2928,47,Single,PhD,52614,0,142,9,2,8,8,Spain
2920,47,Single,PhD,52614,0,142,9,2,8,8,ME
6661,48,Married,Graduation,67445,80,217,80,9,12,6,Spain
5462,48,Married,Graduation,67445,80,217,80,9,12,6,India
10897,48,Married,Graduation,67445,80,217,80,9,12,6,AUS
10542,54,Married,PhD,36778,4,34,4,3,3,9,Spain
5756,39,Together,Graduation,39453,0,7,0,2,3,6,Spain
3570,53,Together,PhD,42731,2,51,2,4,5,5,SA
1072,57,Single,PhD,40760,0,17,0,2,3,6,Canada
9606,57,Married,PhD,69969,29,514,29,4,6,3,Spain
2730,67,Single,Graduation,80317,11,387,91,3,10,1,Canada
2995,65,Together,Master,66636,10,689,10,3,9,1,Spain
8210,47,Married,Master,54730,3,17,7,4,8,4,Spain
773,51,Divorced,Master,42835,4,93,9,6,4,6,India
5272,57,Married,Master,53843,0,88,4,8,3,7,SA
5125,62,Married,Graduation,79530,0,815,42,4,11,2,Spain
4391,54,Divorced,Master,63841,15,100,7,9,9,6,SA
6283,54,Divorced,Master,63841,15,100,7,9,9,6,Spain
3421,54,Divorced,Master,63841,15,100,7,9,9,6,AUS
5731,39,Married,Master,27100,0,13,0,1,3,7,Spain
7152,39,Married,Master,27100,0,13,0,1,3,7,Germany
3919,46,Single,Master,72309,0,883,38,5,8,3,Canada
6097,63,Single,Graduation,50664,8,104,4,8,6,9,SA
5150,43,Single,Basic,20194,4,7,10,2,3,6,Spain
10479,47,Married,PhD,76618,40,294,160,3,5,1,AUS
5966,48,Married,PhD,45207,0,10,0,3,6,6,Spain
3439,50,Married,Graduation,56721,6,39,13,4,5,6,Spain
6609,56,Widow,Graduation,27038,26,25,23,3,3,9,SA
5393,45,Single,Graduation,23763,0,6,2,1,3,7,Spain
9014,47,Married,Graduation,37085,1,16,0,3,3,8,India
4050,56,Married,Master,49605,16,29,20,2,4,3,Canada
6862,51,Divorced,Graduation,1730,1,3,1,0,0,20,Spain
8315,27,Single,Graduation,34824,2,11,0,1,2,6,US
5184,27,Single,Graduation,34824,2,11,0,1,2,6,Spain
3643,48,Married,Master,63206,8,125,8,4,6,2,Canada
2589,50,Divorced,Graduation,26759,3,16,5,2,3,6,AUS
4887,46,Divorced,PhD,55412,5,28,1,2,3,5,Canada
10104,48,Together,Graduation,33590,0,2,0,1,2,7,Canada
3254,51,Married,Graduation,70886,70,239,88,5,4,2,Spain
2004,53,Single,Graduation,72679,54,260,54,4,5,1,Spain
6142,79,Married,Master,65073,17,177,0,5,5,2,Spain
8553,57,Married,Graduation,44300,0,9,0,1,3,6,Spain
9805,69,Together,Master,56129,48,133,72,6,10,4,Canada
849,69,Together,Master,56129,48,133,72,6,10,4,Spain
1606,51,Together,Graduation,38590,1,8,3,1,2,8,SA
125,64,Together,Basic,53083,7,33,0,5,5,7,India
9305,46,Single,Basic,79689,26,640,37,4,13,2,Spain
4706,56,Single,Graduation,34704,0,5,1,1,3,5,Canada
4437,60,Married,Graduation,65316,6,92,9,3,5,4,Spain
3081,44,Married,PhD,41014,2,6,0,1,2,7,Spain
3536,62,Together,Graduation,19740,11,3,4,1,3,5,India
8686,43,Together,Basic,23724,23,15,18,2,3,8,Spain
9707,53,Married,PhD,55212,0,45,0,4,11,8,Spain
10872,53,Married,PhD,55212,0,45,0,4,11,8,Spain
9058,67,Widow,Graduation,79800,21,530,0,5,5,3,Spain
4640,55,Divorced,Graduation,70647,85,171,123,4,13,2,SA
2525,48,Married,PhD,38410,64,123,64,5,9,6,Canada
9503,42,Single,Graduation,28071,33,130,26,5,5,8,Spain
10704,53,Single,Graduation,54803,0,92,27,6,9,4,Spain
2669,29,Single,Graduation,74293,152,335,91,5,6,2,Spain
10037,29,Single,Graduation,74293,152,335,91,5,6,2,SA
5680,38,Married,Basic,35684,4,7,6,1,3,6,Spain
3726,36,Together,PhD,34320,1,9,0,1,2,8,SA
4548,41,Single,Graduation,41967,4,10,2,1,3,4,Canada
4599,46,Married,Master,49681,0,26,0,7,7,7,Canada
879,46,Married,Master,49681,0,26,0,7,7,7,SA
7409,52,Together,Graduation,53187,2,30,7,4,6,5,Spain
1964,71,Together,Graduation,86610,107,768,196,5,6,2,Spain
0,37,Married,Graduation,70951,10,554,87,3,9,1,SA
4860,52,Single,Graduation,24206,2,8,2,1,3,6,Spain
425,37,Married,Graduation,55357,64,116,25,6,11,5,India
9500,63,Married,Graduation,58113,104,169,78,9,8,7,Spain
3074,38,Married,PhD,70643,107,304,143,5,4,6,Spain
5140,37,Married,PhD,64355,0,140,38,4,12,8,Spain
2611,63,Together,Master,82576,55,445,18,2,12,1,SA
916,50,Single,PhD,41644,3,4,0,1,3,3,Spain
10413,38,Married,Graduation,72570,83,216,141,4,12,1,Spain
3696,57,Divorced,Graduation,30630,1,12,0,2,3,7,Spain
304,41,Single,Master,22944,3,19,5,3,3,7,Spain
5113,51,Divorced,PhD,86979,100,835,83,5,5,2,Spain
2863,52,Single,Graduation,0,20,172,50,2,10,7,Spain
4597,52,Together,PhD,82072,55,685,92,3,13,1,SA
675,49,Divorced,Master,52034,0,93,13,4,5,7,Spain
4483,29,Single,Graduation,72354,26,473,12,2,6,1,SA
1502,39,Together,Graduation,28427,3,19,3,2,3,8,Spain
736,39,Together,Graduation,28427,3,19,3,2,3,8,India
4487,53,Single,Master,39858,20,25,7,2,4,6,SA
3412,71,Married,Master,67381,8,53,0,2,9,7,Spain
1744,57,Single,Basic,23529,7,13,2,1,2,6,Spain
5837,55,Married,Graduation,51479,8,160,8,6,6,7,Spain
3422,47,Married,Graduation,76068,12,128,12,2,4,6,Germany
7462,68,Single,Graduation,22507,0,226,157,10,4,9,Canada
10702,38,Single,Graduation,52413,8,133,56,7,7,7,Spain
2115,65,Together,Graduation,50116,0,10,0,1,4,5,Germany
4138,60,Single,Graduation,76624,106,147,115,5,7,1,Spain
11091,69,Together,Graduation,34587,2,9,0,1,3,4,Germany
7712,76,Single,PhD,62159,17,259,70,6,10,4,US
3535,57,Single,Graduation,66294,108,334,92,4,5,2,Spain
5899,72,Together,PhD,5648,0,6,1,1,0,20,US
8749,38,Together,Graduation,37235,2,9,6,1,2,4,Spain
10955,58,Widow,Graduation,85620,46,925,107,3,4,1,Spain
9491,38,Together,Graduation,23976,1,21,3,3,3,7,SA
5286,35,Single,Master,41020,1,54,7,3,4,3,Canada
3409,38,Single,Graduation,36108,8,129,11,7,4,9,SA
2544,71,Divorced,Master,57530,1,27,7,1,4,1,India
2118,58,Married,Basic,62905,75,96,107,7,8,4,Spain
9370,77,Married,PhD,65846,81,276,40,6,6,4,Canada
4864,45,Married,Graduation,34380,7,58,1,4,3,8,Canada
405,58,Divorced,Graduation,41638,0,31,0,5,3,8,Spain
10513,30,Together,Graduation,63207,169,565,169,2,6,7,Spain
5138,72,Together,Graduation,28320,1,14,2,1,3,8,Spain
8387,65,Married,Graduation,43140,8,76,0,4,5,6,Spain
378,51,Married,Graduation,52531,112,151,72,7,10,6,Spain
5846,45,Divorced,Graduation,40246,1,6,1,1,2,6,Germany
8870,38,Together,Graduation,35196,12,141,39,6,5,8,Spain
10340,38,Together,Graduation,35196,12,141,39,6,5,8,Spain
7290,37,Single,Graduation,70596,44,534,0,3,12,2,Spain
8895,37,Single,Graduation,70596,44,534,0,3,12,2,Spain
3635,60,Single,PhD,52597,0,37,0,6,8,5,SA
11178,50,Single,Master,42394,2,10,1,1,3,7,Germany
2410,53,Single,Graduation,81657,40,425,60,3,8,1,Spain
3281,62,Married,PhD,49154,10,67,27,4,8,6,Spain
9905,70,Together,Graduation,34074,1,41,1,3,3,6,Spain
2437,33,Married,Graduation,0,138,461,30,6,12,3,Spain
2565,67,Divorced,Master,70638,12,215,12,4,10,3,SA
7912,44,Married,Graduation,38136,15,27,20,3,2,8,US
7072,49,Married,Graduation,67432,79,341,136,8,4,4,AUS
1409,71,Together,Graduation,40689,3,27,6,7,5,8,US
5314,71,Together,Graduation,40689,3,27,6,7,5,8,Spain
7215,39,Single,Graduation,101970,27,102,72,6,13,2,Canada
8858,50,Married,PhD,44325,0,21,0,8,7,8,Canada
895,74,Married,PhD,61467,16,114,5,5,10,5,Spain
10313,47,Married,Graduation,48178,4,45,2,5,4,8,Spain
642,42,Married,Basic,16005,3,2,30,2,2,8,Canada
8504,49,Married,Graduation,79593,60,568,133,5,7,2,Germany
1020,49,Married,Graduation,79593,60,568,133,5,7,2,Spain
3717,63,Married,Graduation,61180,24,29,24,5,6,3,Spain
7646,33,Single,Graduation,64449,63,282,35,5,12,4,Spain
5796,59,Married,Graduation,77437,21,442,44,4,13,1,Spain
8625,46,Married,Graduation,17649,1,23,5,3,3,8,US
5407,68,Together,Graduation,53103,17,133,0,10,7,7,SA
4356,51,Together,Graduation,71819,28,140,14,3,5,6,Spain
2886,51,Divorced,Master,74290,0,72,12,10,10,6,Spain
10057,71,Single,Graduation,72282,27,419,139,5,9,7,Spain
10741,71,Together,Master,47352,12,112,0,6,5,7,Spain
5491,71,Together,Master,47352,12,112,0,6,5,7,AUS
4442,61,Single,Graduation,46524,19,35,14,1,5,3,Canada
3972,46,Together,Graduation,50200,6,51,6,7,5,8,Spain
2431,32,Married,Graduation,18222,4,19,6,2,3,8,Spain
7899,70,Married,PhD,77610,33,332,33,4,4,7,AUS
9703,52,Married,PhD,38097,2,35,1,3,2,7,SA
6927,54,Married,PhD,44377,0,30,0,5,5,8,SA
7005,41,Single,Graduation,58684,35,179,7,5,12,2,SA
246,57,Married,Graduation,66480,9,57,21,4,7,4,Spain
4796,70,Divorced,Graduation,49638,10,3,5,1,3,2,Spain
4725,72,Together,PhD,50616,2,25,1,1,4,2,Spain
3286,55,Divorced,PhD,26642,2,15,2,2,3,6,Spain
10680,36,Together,Graduation,33235,0,16,1,3,3,7,Spain
4297,53,Together,Graduation,23228,2,18,1,2,3,8,India
7327,63,Married,PhD,36732,5,3,1,1,4,2,Spain
1553,76,Together,Graduation,82657,168,672,105,7,10,4,Germany
1665,58,Divorced,PhD,64140,0,61,15,2,6,5,SA
10640,48,Together,Graduation,44392,5,71,12,4,4,7,Spain
7620,32,Single,Basic,16185,11,16,8,2,2,8,India
7761,44,Together,Basic,38702,11,24,8,3,4,6,AUS
5062,59,Married,PhD,54072,0,4,0,2,2,8,SA
6349,35,Divorced,Master,61787,73,414,48,8,6,5,Spain
3386,30,Married,Graduation,34935,4,66,10,2,4,7,Spain
8175,30,Married,Graduation,34935,4,66,10,2,4,7,SA
6245,72,Together,PhD,59292,14,68,14,3,8,3,Spain
8780,72,Together,PhD,59292,14,68,14,3,8,3,Spain
2276,67,Single,Graduation,57959,16,322,24,4,11,3,Spain
1172,39,Married,PhD,92491,44,935,25,7,12,3,Spain
3225,38,Married,Master,42207,11,72,17,4,5,6,Spain
8629,66,Widow,Graduation,46984,1,10,1,1,3,5,Canada
798,35,Single,Graduation,23442,0,6,6,1,3,7,Spain
269,59,Single,PhD,46757,30,163,51,4,7,9,Spain
8213,42,Together,Basic,14515,4,9,36,2,3,7,Spain
10245,36,Single,Basic,80910,80,369,39,3,8,1,Spain
2447,43,Together,Graduation,30545,12,15,7,2,3,7,India
9817,52,Single,Master,44802,10,143,10,9,12,8,India
1371,46,Single,Graduation,79941,164,266,30,2,9,1,AUS
8093,53,Married,Master,79734,8,232,62,4,6,1,Spain
713,45,Married,Master,50353,15,153,31,4,6,3,Spain
11051,66,Together,PhD,77376,19,110,12,6,10,4,Canada
5545,50,Married,PhD,78075,8,259,35,3,5,1,Spain
5283,46,Single,PhD,42473,1,21,4,2,4,5,Spain
5010,34,Single,Graduation,25008,8,8,1,1,3,8,Spain
7495,74,Married,PhD,56223,28,31,0,2,5,4,Spain
4368,42,Married,Graduation,47850,7,43,12,3,4,6,Spain
6303,36,Together,PhD,91820,73,747,161,5,12,1,Canada
1030,57,Single,PhD,40637,0,13,0,1,3,7,SA
10364,63,Divorced,Graduation,23295,0,1,12,1,2,8,Spain
6945,70,Single,Graduation,84574,20,713,54,9,11,5,Spain
8562,53,Together,Graduation,54165,4,73,6,2,7,2,Spain
2918,41,Divorced,Graduation,28510,5,19,4,2,4,5,Spain
9167,66,Married,Graduation,67131,71,250,35,9,12,6,Spain
4743,53,Married,PhD,56242,8,167,8,8,11,6,US
10742,39,Married,PhD,86580,21,127,20,4,5,1,Spain
10965,67,Together,Graduation,76005,20,389,50,3,13,6,Spain
7129,60,Married,PhD,54693,17,142,26,6,13,6,Spain
3732,67,Married,Master,52750,0,239,69,5,9,4,Canada
7124,54,Divorced,Graduation,36997,4,12,0,2,4,5,Canada
10686,57,Together,PhD,34230,0,4,0,1,2,7,Spain
7247,62,Widow,Graduation,47916,0,26,0,7,6,6,Germany
1513,43,Together,Basic,60839,21,128,150,2,12,8,Spain
460,50,Married,PhD,79930,86,740,51,3,8,2,SA
6653,52,Married,PhD,55158,0,87,11,7,5,7,Spain
9400,64,Single,Basic,85485,26,611,18,6,6,2,Spain
7106,79,Married,PhD,75865,0,591,0,3,10,1,Spain
4252,57,Married,Graduation,44375,5,28,7,4,6,5,Spain
9240,51,Single,PhD,60504,0,24,4,6,8,6,Spain
10770,63,Married,Graduation,65492,161,295,85,4,13,2,Canada
176,42,Single,Basic,67506,38,67,36,4,6,3,Spain
6870,63,Divorced,PhD,68805,2,49,13,3,7,2,Spain
143,52,Single,Graduation,61209,0,224,49,5,4,2,US
6445,55,Together,Graduation,66825,101,405,40,4,6,2,SA
4278,39,Single,PhD,87188,111,724,74,10,6,3,India
6906,69,Widow,Master,84953,48,602,72,3,4,2,Spain
4637,68,Single,PhD,74637,64,464,0,6,9,3,SA
8690,60,Married,Graduation,86111,28,756,40,5,10,2,Canada
1173,75,Together,Master,77632,105,758,42,4,6,2,Spain
1928,49,Married,Graduation,31814,3,20,1,2,3,9,SA
9029,50,Married,PhD,70116,44,603,58,2,12,1,Spain
10299,53,Single,PhD,48240,91,248,49,6,13,5,Spain
9246,37,Together,Master,40101,3,129,24,6,6,7,India
4943,69,Married,Graduation,70503,33,216,33,2,9,6,Spain
4122,47,Married,Graduation,79205,23,117,28,6,4,4,Spain
2853,42,Single,Graduation,51766,51,87,20,4,4,5,Canada
902,42,Together,Graduation,62994,12,48,12,6,4,6,Canada
1672,48,Together,PhD,65640,7,149,15,5,8,2,SA
7254,53,Together,Graduation,38361,0,56,8,3,3,7,SA
8775,53,Together,Graduation,38361,0,56,8,3,3,7,AUS
9543,37,Married,Graduation,19986,6,5,2,0,3,7,Spain
7093,37,Married,Graduation,19986,6,5,2,0,3,7,Spain
2894,37,Single,Graduation,72903,138,750,19,7,8,4,Spain
5956,74,Divorced,PhD,45072,2,99,2,6,4,8,AUS
1921,55,Married,PhD,59062,1,12,0,2,3,4,Spain
5057,61,Married,Master,61794,47,188,47,4,10,2,Spain
10260,57,Together,Master,45143,5,74,5,6,5,7,Spain
2262,57,Together,Master,45143,5,74,5,6,5,7,SA
7930,53,Single,Master,26877,13,76,18,3,6,6,Spain
1461,57,Divorced,PhD,36921,1,12,1,2,3,7,Canada
7514,66,Together,Basic,54342,10,34,10,3,4,6,AUS
6461,53,Single,Master,62772,49,157,8,5,11,2,Spain
257,63,Married,PhD,75032,12,180,12,5,9,3,Spain
9460,59,Married,Graduation,22419,3,47,21,3,2,8,Spain
3855,59,Married,Graduation,22419,3,47,21,3,2,8,Canada
367,44,Married,Basic,36550,90,94,103,9,5,9,Canada
9265,69,Married,Graduation,75027,64,179,12,9,6,5,SA
1990,48,Single,PhD,63159,34,586,86,3,8,3,Spain
3594,49,Married,Master,54108,6,91,6,8,9,8,Canada
9292,70,Married,Graduation,81795,132,693,118,4,7,2,Spain
6218,57,Married,Graduation,59594,4,29,0,8,7,7,Spain
6528,40,Together,Master,18492,2,2,1,1,2,8,Spain
10164,64,Single,Graduation,94472,33,417,100,5,5,5,Spain
9937,43,Single,Graduation,70337,81,149,43,2,12,1,US
274,49,Single,Graduation,34853,3,15,3,2,3,6,Germany
5250,79,Widow,Master,0,126,490,126,5,11,1,AUS
11010,38,Single,PhD,16269,3,18,1,3,3,8,Spain
6969,40,Together,Graduation,50272,13,66,8,4,5,7,AUS
10735,51,Single,Graduation,22804,1,7,1,2,2,9,SA
5068,51,Single,Graduation,22804,1,7,1,2,2,9,Spain
9974,48,Married,Graduation,30631,6,20,5,3,2,7,SA
7053,56,Single,PhD,78420,28,674,28,3,8,1,SA
3179,42,Single,Graduation,81741,153,940,134,6,7,2,Spain
8082,51,Married,Graduation,25721,3,6,6,1,2,7,AUS
1362,50,Single,Graduation,31907,87,64,16,6,6,7,Germany
6768,60,Divorced,Graduation,37859,1,8,1,1,3,8,Canada
2375,50,Together,Graduation,30261,0,5,3,0,3,8,Spain
6856,43,Together,Graduation,21645,0,23,5,3,3,9,Germany
4066,44,Divorced,Basic,21282,5,8,8,2,2,6,Spain
4333,68,Together,Graduation,32144,0,10,0,2,3,7,India
2948,68,Divorced,Master,62637,12,48,12,2,5,2,Canada
4927,51,Together,Graduation,16626,3,22,1,3,3,9,SA
7426,51,Married,Basic,54690,16,37,9,3,5,3,Spain
8360,51,Married,Basic,54690,16,37,9,3,5,3,Spain
4058,67,Single,PhD,61284,15,106,7,11,8,6,Spain
10755,46,Married,Basic,23718,3,14,7,3,2,7,AUS
8414,60,Single,PhD,33419,0,12,0,2,4,7,Spain
6810,39,Divorced,Graduation,82025,98,606,70,3,6,1,SA
3839,64,Single,Basic,15056,12,3,6,2,3,5,Spain
3483,64,Married,Graduation,48192,43,204,58,2,12,8,Canada
238,55,Together,Basic,67309,47,181,95,9,9,7,Spain
591,65,Widow,Graduation,66033,35,179,59,8,7,7,India
5063,45,Single,Graduation,28769,5,129,3,4,4,9,Spain
4303,65,Together,PhD,6835,2,12,2,0,1,20,Canada
2258,36,Married,Graduation,32880,4,15,6,1,3,8,Spain
7301,40,Single,Basic,23616,22,11,7,3,3,8,Spain
11121,41,Married,Graduation,19419,14,28,3,4,3,9,India
5287,49,Married,Graduation,34961,2,26,1,3,3,7,Spain
6457,46,Divorced,Graduation,64892,24,230,24,6,12,4,SA
3559,34,Married,Basic,16248,11,10,12,2,3,6,India
5577,39,Together,Graduation,43776,0,9,1,1,2,6,Spain
641,55,Single,Graduation,52074,0,12,0,2,2,4,India
954,62,Widow,Basic,22123,3,24,7,2,3,5,AUS
1834,44,Single,Master,35544,5,23,1,2,3,7,SA
8789,33,Married,Basic,59060,40,111,40,3,7,4,Spain
10584,46,Married,Graduation,65665,162,387,36,5,8,3,Spain
2337,51,Divorced,Graduation,29819,1,24,1,3,3,6,Spain
6071,33,Single,Graduation,81217,70,324,40,3,11,1,Spain
295,33,Single,Graduation,81217,70,324,40,3,11,1,Spain
10203,32,Single,Graduation,26095,7,9,1,1,3,7,Spain
3968,52,Divorced,Basic,65706,10,129,0,11,12,7,Canada
4037,46,Divorced,Graduation,31859,1,3,0,1,2,7,SA
6932,81,Married,PhD,93027,42,716,0,7,5,2,Spain
10159,52,Divorced,Graduation,58710,81,368,122,11,9,6,AUS
1177,56,Together,Master,49618,3,26,2,3,3,7,Spain
9426,58,Single,Master,58308,0,69,0,2,3,8,Spain
10637,58,Married,Graduation,40800,0,27,30,3,3,7,Spain
10826,63,Married,Graduation,18690,1,7,4,1,2,8,Spain
4086,63,Married,Graduation,18690,1,7,4,1,2,8,Germany
10304,63,Married,Graduation,18690,1,7,4,1,2,8,Spain
7998,64,Together,Graduation,28087,8,17,0,2,2,7,India
10992,55,Together,Graduation,75702,28,353,42,4,11,8,SA
6383,51,Together,PhD,32892,0,15,1,3,3,8,SA
10536,51,Together,PhD,32892,0,15,1,3,3,8,Spain
6036,63,Together,Master,89120,92,408,129,5,7,1,Spain
11092,61,Married,Graduation,27116,1,21,2,2,3,7,SA
538,33,Single,Graduation,46107,9,27,9,1,4,3,SA
10022,49,Single,PhD,54466,0,4,0,1,2,5,Spain
10157,57,Single,Graduation,59686,15,89,42,4,6,4,Canada
3503,72,Divorced,Graduation,82460,47,573,32,5,6,1,SA
146,62,Single,PhD,76045,53,400,93,4,11,2,Spain
5538,47,Divorced,Graduation,83829,161,430,161,4,6,1,Spain
3910,47,Divorced,Graduation,83829,161,430,161,4,6,1,Spain
4227,54,Together,Master,32889,0,13,2,2,3,5,Spain
6634,43,Divorced,Master,33462,3,18,0,2,3,7,SA
8916,47,Divorced,Graduation,36627,1,5,0,0,3,5,SA
6460,40,Married,Graduation,28718,4,6,8,2,3,8,India
5883,50,Married,Graduation,77981,120,204,126,7,7,5,Spain
10091,66,Single,Graduation,60230,20,367,81,6,6,5,Spain
697,53,Together,Graduation,74918,59,913,19,5,6,3,Spain
2607,69,Single,Graduation,40464,17,118,23,8,8,8,Spain
8427,66,Single,Master,64857,14,717,0,7,10,4,Spain
217,66,Single,Master,64857,14,717,0,7,10,4,Canada
6202,62,Together,Graduation,63381,50,142,50,4,13,2,Spain
3856,62,Together,Graduation,63381,50,142,50,4,13,2,Spain
10648,40,Together,Basic,66664,96,447,96,5,6,3,Spain
5120,40,Together,Basic,66664,96,447,96,5,6,3,SA
6749,56,Single,Graduation,86358,47,494,47,5,6,8,Spain
1584,45,Married,Graduation,41443,7,171,19,8,5,8,SA
9559,61,Married,PhD,57072,0,60,0,7,13,5,Canada
771,55,Together,Graduation,54178,9,39,0,2,5,2,Germany
5237,72,Single,PhD,48767,1,21,0,2,3,5,AUS
2461,67,Single,Master,51124,1,11,1,1,3,3,Canada
5474,52,Single,Graduation,43020,7,99,25,4,4,6,US
2895,59,Single,Graduation,49980,1,54,9,3,5,5,India
7972,67,Single,Graduation,72906,32,519,75,3,9,1,Spain
